Time,Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s),Block Processing Time (s)
795,NaN,NaN,,,,,,,NaN,NaN,,,,,,
800,NaN,NaN,,,,,,,NaN,NaN,,,,,,
805,NaN,NaN,,,,,,,NaN,NaN,,,,,,
810,NaN,NaN,,,,,,,NaN,NaN,,,,,,
815,NaN,NaN,,,,,,,NaN,NaN,,,,,,
820,NaN,NaN,,,,,,,NaN,NaN,,,,,,
825,NaN,NaN,,,,,,,NaN,NaN,,,,,,
830,NaN,NaN,,,,,,,NaN,NaN,,,,,,
835,NaN,NaN,,,,,,,NaN,NaN,,,,,,
840,NaN,NaN,,,,,,,NaN,NaN,,,,,,
845,NaN,NaN,,,,,,,NaN,NaN,,,,,,
850,NaN,NaN,,,,,,,NaN,NaN,,,,,,
855,NaN,NaN,,,,,,,NaN,NaN,,,,,,
860,NaN,NaN,,,,,,,NaN,NaN,,,,,,
865,NaN,NaN,,,,,,,NaN,NaN,,,,,,
870,NaN,NaN,,,,,,,NaN,NaN,,,,,,
875,NaN,NaN,,,,,,,NaN,NaN,,,,,,
880,NaN,NaN,,,,,,,NaN,NaN,,,,,,
885,NaN,NaN,,,,,,,NaN,NaN,,,,,,
890,NaN,NaN,,,,,,,NaN,NaN,,,,,,
895,NaN,NaN,,,,,,,NaN,NaN,,,,,,
900,NaN,NaN,,,,,,,NaN,NaN,,,,,,
905,NaN,NaN,,,,,,,NaN,NaN,,,,,,
910,NaN,NaN,,,,,,,NaN,NaN,,,,,,
915,NaN,NaN,,,,,,,NaN,NaN,,,,,,
920,NaN,NaN,,,,,,,NaN,NaN,,,,,,
925,NaN,NaN,,,,,,,NaN,NaN,,,,,,
930,NaN,NaN,,,,,,,NaN,NaN,,,,,,
